,0,1,2,3,4,5,6,7,8,9,10
87,S0104112,돈까스/일식,4715010800,경상북도,김천시,신음동,\N,4715057500,대신동,471504718555,시청6길
88,S0104113,돈까스/일식,2823710100,인천광역시,부평구,부평동,\N,2823755000,부평5동,282374262677,장제로92번길
89,S0104114,돈까스/일식,4211011400,강원도,춘천시,소양로2가,\N,4211058000,소양동,421104454088,금강로13번길
90,S0104115,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
91,S0104116,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
92,S0104117,카페/디저트,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
93,S0104118,한식,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181002,가능로
94,S0104119,한식,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181002,가능로
95,S0104120,한식,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181002,가능로
96,S0104123,치킨,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
97,S0104124,야식,4128110400,경기도,고양시 덕양구,원흥동,\N,4128153000,흥도동,412814376137,서삼릉길
98,S0104125,족발/보쌈,4121010300,경기도,광명시,하안동,\N,4121063200,하안2동,412103000027,범안로
99,S0104126,족발/보쌈,4121010300,경기도,광명시,하안동,\N,4121063200,하안2동,412103000027,범안로
100,S0104128,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
101,S0104129,회,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343528,신곡로56번길
102,S0104130,회,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343094,동일로466번길
103,S0104138,찜탕,4817010100,경상남도,진주시,망경동,\N,4817051500,천전동,481704796058,강남로325번길
104,S0104139,한식,4817011900,경상남도,진주시,상대동,\N,4817067300,상대동,481704796317,대신로291번길
105,S0104140,한식,4817011000,경상남도,진주시,평안동,\N,4817056500,중앙동,481704797020,의곡길
106,S0104143,회,4817011700,경상남도,진주시,장대동,\N,4817056500,중앙동,481704797247,진양호로570번길
107,S0104146,도시락,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343164,부용로95번길
108,S0104147,도시락,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343164,부용로95번길
109,S0104148,도시락,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343164,부용로95번길
110,S0104149,도시락,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343164,부용로95번길
111,S0104150,도시락,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343164,부용로95번길
112,S0104151,돈까스/일식,4715010800,경상북도,김천시,신음동,\N,4715057500,대신동,471504718421,부거리길
113,S0104152,패스트푸드,4421036024,충청남도,서산시,성연면,왕정리,4421036000,성연면,442103265065,성연3로
114,S0104153,분식,1156013200,서울특별시,영등포구,신길동,\N,1156068000,신길6동,115603118028,여의대방로
115,S0104154,분식,1156013200,서울특별시,영등포구,신길동,\N,1156068000,신길6동,115603118028,여의대방로
116,S0104156,아시안/양식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181046,천보로
117,S0104157,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
118,S0104158,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
119,S0104159,돈까스/일식,4715010600,경상북도,김천시,남산동,\N,4715053600,평화남산동,471503306005,김천로
120,S0104160,돈까스/일식,4715010600,경상북도,김천시,남산동,\N,4715053600,평화남산동,471503306005,김천로
121,S0104163,돈까스/일식,4119010100,경기도,부천시,원미동,\N,4119060300,심곡동,411904352501,조종로50번길
122,S0104164,야식,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411503181055,회룡로
123,S0104166,야식,4715010500,경상북도,김천시,평화동,\N,4715053600,평화남산동,471504718889,평화장미길
124,S0104167,야식,4715010500,경상북도,김천시,평화동,\N,4715053600,평화남산동,471504718889,평화장미길
125,S0104168,야식,4715010500,경상북도,김천시,평화동,\N,4715053600,평화남산동,471504718889,평화장미길
126,S0104169,야식,4715010500,경상북도,김천시,평화동,\N,4715053600,평화남산동,471504718889,평화장미길
127,S0104170,야식,4715010500,경상북도,김천시,평화동,\N,4715053600,평화남산동,471504718889,평화장미길
128,S0104171,돈까스/일식,4125010300,경기도,동두천시,생연동,\N,4125053500,중앙동,412503189004,동광로
129,S0104176,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343536,송현로82번길
130,S0104177,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343536,송현로82번길
131,S0104178,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343536,송현로82번길
132,S0104188,중식,1156010100,서울특별시,영등포구,영등포동,\N,1156051500,영등포본동,115604154790,영신로9길
133,S0104189,한식,4122025330,경기도,평택시,안중읍,현화리,4122025300,안중읍,412204364924,현화중앙길
134,S0104190,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
135,S0104191,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
136,S0104192,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
137,S0104193,한식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
138,S0104194,한식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
139,S0104195,한식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
140,S0104196,피자,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181053,호동로
141,S0104198,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503000136,호국로
142,S0104199,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343489,회룡로137번길
143,S0104200,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343489,회룡로137번길
144,S0104201,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343489,회룡로137번길
145,S0104202,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343489,회룡로137번길
146,S0104205,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411903185020,신흥로
147,S0104206,돈까스/일식,1156013200,서울특별시,영등포구,신길동,\N,1156067000,신길5동,115603116010,도림로
148,S0104208,카페/디저트,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181047,청사로
149,S0104209,패스트푸드,4139012600,경기도,시흥시,목감동,\N,4139057000,목감동,413904853499,솔고개길
150,S0104210,찜탕,4421036023,충청남도,서산시,성연면,오사리,4421036000,성연면,442104562362,새무골길
151,S0104211,돈까스/일식,4125010200,경기도,동두천시,지행동,\N,4125056600,송내동,412503189031,중앙로
152,S0104224,카페/디저트,4122025329,경기도,평택시,안중읍,송담리,4122025300,안중읍,412203350992,송담1로
153,S0104227,카페/디저트,1159010300,서울특별시,동작구,상도1동,\N,1159053000,상도1동,115904157349,상도로38가길
154,S0104232,돈까스/일식,4119012400,경기도,부천시,내동,\N,4119083000,오정동,411904358272,신흥로377번가길
155,S0104233,분식,4715010800,경상북도,김천시,신음동,\N,4715057500,대신동,471504718583,신양길
156,S0104234,분식,4715010800,경상북도,김천시,신음동,\N,4715057500,대신동,471504718583,신양길
157,S0104236,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411903185020,신흥로
158,S0104237,치킨,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343022,가능로49번길
159,S0104240,치킨,4163010500,경기도,양주시,산북동,\N,4163051000,양주1동,416304436371,평화로1267번길
160,S0104243,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411903185015,중동로
161,S0104244,돈까스/일식,4790036046,경상북도,예천군,호명면,산합리,4790036000,호명면,479003351057,새움3로
162,S0104246,중식,4128110600,경기도,고양시 덕양구,성사동,\N,4128154000,성사1동,412812192001,고양대로
163,S0104247,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343094,동일로466번길
164,S0104248,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343094,동일로466번길
165,S0104249,중식,4715010500,경상북도,김천시,평화동,\N,4715053600,평화남산동,471504718106,구름다리3길
166,S0104254,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411903000065,길주로
167,S0104256,돈까스/일식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117001,가산디지털1로
168,S0104258,한식,4421036023,충청남도,서산시,성연면,오사리,4421036000,성연면,\N,\N
169,S0104260,돈까스/일식,4125010200,경기도,동두천시,지행동,\N,4125056600,송내동,412504367022,거북마루로12번길
170,S0104261,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181046,천보로
171,S0104265,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343204,시민로158번길
172,S0104273,중식,4773025024,경상북도,의성군,의성읍,도동리,4773025000,의성읍,477304745455,전통시장3길
173,S0104274,중식,4773025022,경상북도,의성군,의성읍,중리리,4773025000,의성읍,477304745140,동서1길
174,S0104276,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
175,S0104277,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
176,S0104278,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
177,S0104279,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
178,S0104280,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
179,S0104281,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
180,S0104283,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
181,S0104284,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
182,S0104285,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
183,S0104286,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
184,S0104287,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
185,S0104288,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
186,S0104289,치킨,4773025024,경상북도,의성군,의성읍,도동리,4773025000,의성읍,477304745455,전통시장3길
187,S0104290,돈까스/일식,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471504718988,후생길
188,S0104291,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
189,S0104292,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
190,S0104293,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745053,군청길
191,S0104294,치킨,4773025022,경상북도,의성군,의성읍,중리리,4773025000,의성읍,477304745172,문소1길
192,S0104295,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745053,군청길
193,S0104296,한식,4773025022,경상북도,의성군,의성읍,중리리,4773025000,의성읍,477304745140,동서1길
194,S0104297,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745173,문소2길
195,S0104299,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
196,S0104300,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
197,S0104301,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
198,S0104302,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
199,S0104303,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
200,S0104304,카페/디저트,4773025023,경상북도,의성군,의성읍,상리리,4773025000,의성읍,477304745140,동서1길
201,S0104305,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745475,중앙길
202,S0104306,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
203,S0104307,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745475,중앙길
204,S0104308,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745475,중앙길
205,S0104309,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
206,S0104310,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
207,S0104311,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
208,S0104312,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
209,S0104313,찜탕,4773025025,경상북도,의성군,의성읍,도서리,4773025000,의성읍,\N,\N
210,S0104314,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
211,S0104315,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
212,S0104316,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
213,S0104317,중식,4773025022,경상북도,의성군,의성읍,중리리,4773025000,의성읍,477303315010,홍술로
214,S0104318,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
215,S0104319,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
216,S0104320,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
217,S0104321,돈까스/일식,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471504718988,후생길
218,S0104322,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745475,중앙길
219,S0104323,돈까스/일식,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471504718988,후생길
220,S0104324,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
221,S0104330,분식,1156010100,서울특별시,영등포구,영등포동,\N,1156051500,영등포본동,115604154761,영신로19길
222,S0104331,분식,1156010100,서울특별시,영등포구,영등포동,\N,1156051500,영등포본동,115604154761,영신로19길
223,S0104332,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
224,S0104333,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
225,S0104334,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
226,S0104335,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
227,S0104336,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
228,S0104338,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
229,S0104339,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
230,S0104340,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
231,S0104341,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
232,S0104342,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
233,S0104343,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
234,S0104344,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
235,S0104345,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
236,S0104346,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
237,S0104347,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
238,S0104348,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
239,S0104349,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
240,S0104350,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
241,S0104351,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
242,S0104352,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
243,S0104353,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
244,S0104354,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
245,S0104355,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
246,S0104356,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
247,S0104357,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
248,S0104358,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
249,S0104359,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
250,S0104360,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
251,S0104361,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
252,S0104362,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
253,S0104363,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
254,S0104364,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
255,S0104365,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
