,0,1,2,3,4,5,6,7,8,9,10
34,S0088792,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
35,S0088795,한식,4125010300,경기도,동두천시,생연동,\N,4125053500,중앙동,412503189004,동광로
36,S0088797,회,4817011700,경상남도,진주시,장대동,\N,4817056500,중앙동,481704797247,진양호로570번길
37,S0088802,한식,1153010200,서울특별시,구로구,구로동,\N,1153053000,구로2동,115304148255,구로중앙로21길
38,S0088804,한식,4817011400,경상남도,진주시,상봉동,\N,4817059500,상봉동,481703332058,창렬로
39,S0088810,돈까스/일식,2823710100,인천광역시,부평구,부평동,\N,2823751000,부평1동,282374262613,원적로471번길
40,S0088811,회,4121010400,경기도,광명시,소하동,\N,4121065000,소하2동,412104361104,기아로6번길
41,S0088814,찜탕,4122025321,경기도,평택시,안중읍,안중리,4122025300,안중읍,412203188135,안현로
42,S0088815,족발/보쌈,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343353,추동로5번길
43,S0088816,한식,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190003,각골로
44,S0088817,한식,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190003,각골로
45,S0088820,한식,1132010500,서울특별시,도봉구,쌍문동,\N,1132066000,쌍문1동,113203005047,노해로
46,S0088821,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
47,S0088823,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
48,S0088826,치킨,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904854200,은계로338번길
49,S0088836,중식,4139010200,경기도,시흥시,신천동,\N,4139052000,신천동,413904397375,수인로3395번길
50,S0088838,카페/디저트,4159025926,경기도,화성시,향남읍,하길리,4159025900,향남읍,415904848212,상신하길로328번길
51,S0088844,치킨,2644010400,부산광역시,강서구,명지동,\N,2644054500,명지2동,264404208346,명지오션시티8로6번길
52,S0088851,분식,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904397513,은행로173번길
53,S0088852,분식,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904397513,은행로173번길
54,S0088855,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
55,S0088856,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
56,S0088861,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
57,S0088864,한식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
58,S0088865,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
59,S0088866,돈까스/일식,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412713190040,석호로
60,S0088867,돈까스/일식,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412713190040,석호로
61,S0088874,찜탕,4119010900,경기도,부천시,상동,\N,4119074400,상동,411904352245,상이로51번길
62,S0088880,한식,4159012700,경기도,화성시,반송동,\N,4159058500,동탄1동,415904431485,동탄중심상가1길
63,S0088885,분식,1162010200,서울특별시,관악구,신림동,\N,1162073500,대학동,116204160317,대학5길
64,S0088894,분식,2823710100,인천광역시,부평구,부평동,\N,2823754000,부평4동,282373154050,장제로
65,S0088895,한식,4127110300,경기도,안산시 상록구,사동,\N,4127152500,사동,412714370534,후곡5길
66,S0088896,한식,4127110300,경기도,안산시 상록구,사동,\N,4127152500,사동,412714370534,후곡5길
67,S0088906,아시안/양식,4121010600,경기도,광명시,일직동,\N,4121065000,소하2동,412104361304,일직로12번길
68,S0088909,치킨,2644010400,부산광역시,강서구,명지동,\N,2644054500,명지2동,264403136047,명지오션시티6로
69,S0088914,아시안/양식,4121010400,경기도,광명시,소하동,\N,4121064000,소하1동,412103187036,소하로
70,S0088915,분식,4139010200,경기도,시흥시,신천동,\N,4139052000,신천동,413904397372,수인로3335번길
71,S0088921,치킨,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343022,가능로49번길
72,S0088922,한식,4817010800,경상남도,진주시,인사동,\N,4817055500,성북동,481703332063,촉석로
73,S0088952,야식,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103254208,호수공원9로
74,S0088953,분식,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190036,샘골로
75,S0088954,분식,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190036,샘골로
76,S0088957,도시락,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413903199025,복지로
77,S0088958,도시락,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413903199025,복지로
78,S0088960,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
79,S0088963,치킨,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904854200,은계로338번길
80,S0088964,치킨,4136025321,경기도,남양주시,진접읍,장현리,4136025300,진접읍,413604391176,금강로1573번길
81,S0088968,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
82,S0088972,중식,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190003,각골로
83,S0088973,중식,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190003,각골로
84,S0088975,분식,4139010200,경기도,시흥시,신천동,\N,4139052000,신천동,413903000064,수인로
85,S0088979,회,4139010200,경기도,시흥시,신천동,\N,4139052000,신천동,413904397407,신천3길
86,S0088982,분식,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103254229,호수공원8로
87,S0089010,야식,4817011100,경상남도,진주시,중안동,\N,4817055500,성북동,481704796667,비봉로50번길
88,S0089017,피자,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103254194,호수공원10로
89,S0089024,카페/디저트,4215011000,강원도,강릉시,교동,\N,4215056000,교2동,\N,\N
90,S0089038,한식,4421010200,충청남도,서산시,동문동,\N,4421053500,동문2동,442103254178,한마음15로
91,S0089053,한식,4127110100,경기도,안산시 상록구,일동,\N,4127151000,일동,412713190044,성호로
92,S0089054,돈까스/일식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
93,S0089055,돈까스/일식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
94,S0089056,돈까스/일식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
95,S0089062,카페/디저트,2823710700,인천광역시,부평구,부개동,\N,2823766100,부개3동,282373154007,길주남로
96,S0089063,한식,4127110400,경기도,안산시 상록구,본오동,\N,4127156000,본오3동,412713190003,각골로
97,S0089067,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343365,태평로137번길
98,S0089068,치킨,4817011100,경상남도,진주시,중안동,\N,4817055500,성북동,481703332063,촉석로
99,S0089070,족발/보쌈,4125010300,경기도,동두천시,생연동,\N,4125053500,중앙동,412503189012,생연로
100,S0089078,배달전문업체,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
101,S0089082,중식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350080,명동로
102,S0089084,한식,4121010600,경기도,광명시,일직동,\N,4121065000,소하2동,412103182031,일직로
103,S0089085,한식,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413903199012,대은로
104,S0089095,돈까스/일식,4817012000,경상남도,진주시,하대동,\N,4817067800,하대동,481703332023,모덕로
105,S0089102,한식,4623010600,전라남도,광양시,중동,\N,4623053000,중마동,462303285005,광장로
106,S0089103,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343199,시민로132번길
107,S0089104,중식,4159025926,경기도,화성시,향남읍,하길리,4159025900,향남읍,415904848219,한절이1길
108,S0089107,야식,4121010200,경기도,광명시,철산동,\N,4121061000,철산3동,412104361246,오리로856번길
109,S0089109,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
110,S0089116,카페/디저트,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
111,S0089121,한식,4121010300,경기도,광명시,하안동,\N,4121063100,하안1동,412103000027,범안로
112,S0089126,한식,4421010100,충청남도,서산시,읍내동,\N,4421051000,부춘동,442103254203,호수공원4로
113,S0089127,중식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
114,S0089128,중식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
115,S0089130,치킨,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350259,천지로
116,S0089137,치킨,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117001,가산디지털1로
117,S0089140,치킨,4119010900,경기도,부천시,상동,\N,4119074400,상동,411904352243,상이로21번길
118,S0089142,한식,4139012600,경기도,시흥시,목감동,\N,4139057000,목감동,413904853499,솔고개길
119,S0089147,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343140,범골로107번길
120,S0089149,한식,4623010800,전라남도,광양시,광영동,\N,4623054000,광영동,462304655220,새미골1길
121,S0089150,배달전문업체,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117001,가산디지털1로
122,S0089151,카페/디저트,4161011000,경기도,광주시,태전동,\N,4161057000,광남2동,416103211040,태봉로
123,S0089154,치킨,4817010800,경상남도,진주시,인사동,\N,4817055500,성북동,481702332004,북장대로
124,S0089156,분식,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411504343119,둔야로50번길
125,S0089161,치킨,4159012700,경기도,화성시,반송동,\N,4159058600,동탄2동,415903210169,동탄반석로
126,S0089172,찜탕,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413904397398,시흥대로1074번길
127,S0089174,분식,4121010200,경기도,광명시,철산동,\N,4121061000,철산3동,412103000022,오리로
129,S0089194,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
130,S0089195,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
131,S0089196,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
132,S0089197,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
133,S0089198,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
134,S0089199,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
135,S0089200,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
136,S0089201,도시락,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411503181055,회룡로
137,S0089202,도시락,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411503181055,회룡로
138,S0089211,야식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343257,신흥로258번길
139,S0089212,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343221,시민로27번길
140,S0089224,야식,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
141,S0089235,찜탕,4122025321,경기도,평택시,안중읍,안중리,4122025300,안중읍,412202012006,서동대로
143,S0089238,심부름,1132010500,서울특별시,도봉구,쌍문동,\N,1132068100,쌍문4동,113203109003,해등로
144,S0089240,야식,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412714370490,충장로3길
145,S0089242,야식,4127110100,경기도,안산시 상록구,일동,\N,4127151000,일동,412714370111,매화로2길
147,S0089244,분식,4122025330,경기도,평택시,안중읍,현화리,4122025300,안중읍,412204364450,안중로18번길
148,S0089249,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343463,호국로1331번길
149,S0089250,족발/보쌈,4150010100,경기도,이천시,창전동,\N,4150051000,창전동,415004421495,애련정로103번길
150,S0089251,치킨,4315010800,충청북도,제천시,명동,\N,4315052800,중앙동,431504517752,의림대로11길
151,S0089252,치킨,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343435,하금로4번길
152,S0089258,분식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343278,오목로19번길
153,S0089259,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343460,호국로1309번길
154,S0089260,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343460,호국로1309번길
155,S0089261,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343460,호국로1309번길
156,S0089262,치킨,1153010200,서울특별시,구로구,구로동,\N,1153056000,구로5동,115304148018,가마산로27길
157,S0089263,중식,4159025939,경기도,화성시,향남읍,행정리,4159025900,향남읍,415904431349,행정서로3길
158,S0089264,패스트푸드,4121010600,경기도,광명시,일직동,\N,4121065000,소하2동,412104361308,일직로99번길
159,S0089265,야식,4139012300,경기도,시흥시,산현동,\N,4139057000,목감동,413904853497,산현마을길
160,S0089266,심부름,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181003,거북로
161,S0089267,심부름,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181003,거북로
162,S0089274,카페/디저트,4127110900,경기도,안산시 상록구,월피동,\N,4127158000,월피동,412713190060,월피로
163,S0089285,배달전문업체,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343134,발곡로31번길
164,S0089291,치킨,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190003,각골로
165,S0089292,치킨,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190003,각골로
166,S0089302,카페/디저트,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413904854199,은계로142번길
167,S0089310,카페/디저트,1153010200,서울특별시,구로구,구로동,\N,1153053000,구로2동,\N,\N
168,S0089318,한식,4127110300,경기도,안산시 상록구,사동,\N,4127152500,사동,412713190040,석호로
169,S0089319,한식,4127110300,경기도,안산시 상록구,사동,\N,4127152500,사동,412713190040,석호로
170,S0089320,족발/보쌈,4121010400,경기도,광명시,소하동,\N,4121064000,소하1동,412104361183,소하일로52번길
171,S0089321,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745475,중앙길
172,S0089322,패스트푸드,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413904855370,은계번영길
173,S0089330,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
174,S0089331,심부름,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
175,S0089332,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
176,S0089333,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
177,S0089341,패스트푸드,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413904855370,은계번영길
178,S0089342,패스트푸드,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413904855370,은계번영길
179,S0089355,치킨,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411504343390,평화로190번길
180,S0089366,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745053,군청길
181,S0089367,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745053,군청길
182,S0089370,한식,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904397299,비둘기공원5길
183,S0089374,카페/디저트,4139010200,경기도,시흥시,신천동,\N,4139052000,신천동,413903199025,복지로
184,S0089378,중식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343279,오목로35번길
185,S0089379,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745141,동서2길
186,S0089390,카페/디저트,4121010600,경기도,광명시,일직동,\N,4121065000,소하2동,412103182031,일직로
187,S0089396,카페/디저트,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904397370,수인로3312번길
188,S0089403,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477303315010,홍술로
189,S0089404,치킨,4122025330,경기도,평택시,안중읍,현화리,4122025300,안중읍,412204364469,안현로서7길
190,S0089406,족발/보쌈,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343005,가능로109번길
191,S0089407,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
192,S0089409,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
193,S0089413,카페/디저트,4125010300,경기도,동두천시,생연동,\N,4125052000,생연2동,412503189031,중앙로
194,S0089418,카페/디저트,4136025327,경기도,남양주시,진접읍,진벌리,4136025300,진접읍,413603197053,진벌로
195,S0089423,찜탕,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181023,새말로
196,S0089437,족발/보쌈,4117110100,경기도,안양시 만안구,안양동,\N,4117153000,안양3동,411714346201,안양로329번길
197,S0089442,족발/보쌈,4161011000,경기도,광주시,태전동,\N,4161056000,광남1동,416103211002,고불로
198,S0089447,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
199,S0089448,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
200,S0089460,한식,2823710700,인천광역시,부평구,부개동,\N,2823766100,부개3동,282374262103,길주남로125번길
201,S0089468,족발/보쌈,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
202,S0089487,피자,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413904397398,시흥대로1074번길
203,S0089490,카페/디저트,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343306,의정로174번길
205,S0089502,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343328,장곡로628번길
206,S0089505,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343419,평화로562번길
207,S0089515,패스트푸드,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412713190041,선암로
208,S0089516,패스트푸드,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412713190041,선암로
210,S0089518,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503000136,호국로
211,S0089521,회,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181004,경의로
212,S0089530,회,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350263,칠십리로
213,S0089580,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013051000,송산동,501303350260,천지연로
214,S0089593,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350347,중앙로
215,S0089597,중식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,\N,\N
216,S0089598,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350088,문부로
217,S0089607,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350347,중앙로
219,S0089621,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350269,태평로
220,S0089622,야식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303350152,서홍로
221,S0089635,돈까스/일식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850827,중앙로54번길
222,S0089643,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350080,명동로
223,S0089656,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013051000,송산동,501303350263,칠십리로
224,S0089658,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501304850210,동홍중앙로66번길
225,S0089660,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850836,중정로61번길
226,S0089678,중식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850839,중정로91번길
227,S0089688,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350269,태평로
228,S0089691,치킨,5013011600,제주특별자치도,서귀포시,강정동,\N,5013060000,대천동,501304851239,대청로25번길
229,S0089700,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013051000,송산동,501304850493,솔동산로22번길
230,S0089705,피자,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303349238,중산간동로
231,S0089712,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350259,천지로
232,S0089724,돈까스/일식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350073,동홍중앙로
233,S0089740,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013051000,송산동,501303350263,칠십리로
234,S0089741,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350254,중정로
235,S0089744,야식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350068,동홍남로
236,S0089757,야식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
237,S0089772,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303349235,일주동로
238,S0089788,치킨,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350080,명동로
239,S0089793,중식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,\N,\N
240,S0089797,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850823,중앙로42번길
241,S0089807,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350347,중앙로
242,S0089810,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350080,명동로
244,S0089844,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850759,중동로48번길
245,S0089863,야식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850825,중앙로48번길
246,S0089875,중식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013051000,송산동,501303350103,부두로
247,S0089884,치킨,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850827,중앙로54번길
248,S0089889,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350254,중정로
249,S0089911,카페/디저트,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303349235,일주동로
250,S0089920,야식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303350152,서홍로
252,S0089974,분식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303350322,홍중동로
253,S0089976,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350347,중앙로
254,S0089979,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350339,동문로
256,S0089987,야식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501304850206,동홍서로112번길
257,S0089988,치킨,5013011600,제주특별자치도,서귀포시,강정동,\N,5013060000,대천동,501304851239,대청로25번길
258,S0089994,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350259,천지로
259,S0089996,족발/보쌈,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343201,시민로146번길
260,S0089997,피자,4127110300,경기도,안산시 상록구,사동,\N,4127152500,사동,412713190040,석호로
261,S0089998,피자,4127110300,경기도,안산시 상록구,사동,\N,4127152500,사동,412713190040,석호로
262,S0089999,카페/디저트,4139012600,경기도,시흥시,목감동,\N,4139057000,목감동,413903199020,목감우회로
263,S0090004,도시락,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413903351838,은계남로
264,S0090013,한식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303350347,중앙로
265,S0090014,회,4121010300,경기도,광명시,하안동,\N,4121063100,하안1동,412104361207,안재로6번길
