(개봉)오류골한방통닭바베큐//서울 구로구 개봉동 416-50,(개봉)오류골한방통닭바베큐,서울 구로구 개봉동 416-50,126.849143981934,37.500526428223
(개봉)요녀석 개봉점//서울 구로구 개봉동 132-17,(개봉)요녀석 개봉점,서울 구로구 개봉동 132-17,126.849647521973,37.500564575195
(개봉)원플러스피자//서울 구로구 개봉동 132-18,(개봉)원플러스피자,서울 구로구 개봉동 132-18,126.849533081055,37.500507354736
(개봉)원할머니보쌈//서울 구로구 개봉동 403-191,(개봉)원할머니보쌈,서울 구로구 개봉동 403-191,126.856666564941,37.486942291260
(개봉)유리분식//서울 구로구 개봉동 38-18,(개봉)유리분식,서울 구로구 개봉동 38-18,126.843582153320,37.502319335938
(개봉)이름없는가게//서울 구로구 개봉동 363-8,(개봉)이름없는가게,서울 구로구 개봉동 363-8,126.852432250977,37.485542297363
(개봉)인타코//서울 구로구 개봉동 97-3,(개봉)인타코,서울 구로구 개봉동 97-3,126.845588684082,37.502944946289
(개봉)조선족발//서울 구로구 개봉동 348-8,(개봉)조선족발,서울 구로구 개봉동 348-8,126.855827331543,37.486858367920
(개봉)지고타보쌈과족발//서울 구로구 개봉동 63-35,(개봉)지고타보쌈과족발,서울 구로구 개봉동 63-35,126.845252990723,37.501277923584
(개봉)처갓집양념치킨 개봉점//서울 구로구 개봉동 115-28,(개봉)처갓집양념치킨 개봉점,서울 구로구 개봉동 115-28,126.846488952637,37.504463195801
(개봉)청년딜리버리//서울 구로구 개봉동 131-9,(개봉)청년딜리버리,서울 구로구 개봉동 131-9,126.850242614746,37.500942230225
(개봉)치킨의민족//서울 구로구 고척동 94-8,(개봉)치킨의민족,서울 구로구 고척동 94-8,126.856925964355,37.498031616211
(개봉)파파존스 개봉점//서울 구로구 개봉동 146-5,(개봉)파파존스 개봉점,서울 구로구 개봉동 146-5,126.855316162109,37.497505187988
(개봉)푸라닭 개봉1호점//서울 구로구 개봉동 416-52,(개봉)푸라닭 개봉1호점,서울 구로구 개봉동 416-52,126.849151611328,37.500247955322
(개봉)한남동그집//서울 구로구 개봉동 124-23,(개봉)한남동그집,서울 구로구 개봉동 124-23,126.847656250000,37.502166748047
(개봉)형제닭발//서울 구로구 개봉동 139-63,(개봉)형제닭발,서울 구로구 개봉동 139-63,126.849937438965,37.499675750732
(개봉1동)피자마루//서울 구로구 개봉동 33-20 피자마루 개봉1동점,(개봉1동)피자마루,서울 구로구 개봉동 33-20 피자마루 개봉1동점,126.845085144043,37.502960205078
(개봉1동)하우돈곱창//서울 구로구 개봉동 33-32 하우돈곱창 개봉점,(개봉1동)하우돈곱창,서울 구로구 개봉동 33-32 하우돈곱창 개봉점,126.844566345215,37.503009796143
(개봉남부)60계치킨//서울 구로구 개봉동 203-11,(개봉남부)60계치킨,서울 구로구 개봉동 203-11,126.858131408691,37.494094848633
(개봉남부)맘스터치//서울 구로구 개봉동 203-7,(개봉남부)맘스터치,서울 구로구 개봉동 203-7,126.858253479004,37.493995666504
(개봉남부)호치킨//서울 구로구 개봉동 403-217 호치킨하우스 개봉점,(개봉남부)호치킨,서울 구로구 개봉동 403-217 호치킨하우스 개봉점,126.856506347656,37.494136810303
(개봉역)롯데리아 개봉역점//서울 구로구 개봉동 415,(개봉역)롯데리아 개봉역점,서울 구로구 개봉동 415,126.859100341797,37.494522094727
(거북시장)희화식당(지하1층)//경기 수원시 장안구 영화동 285-1,(거북시장)희화식당(지하1층),경기 수원시 장안구 영화동 285-1,127.013320922852,37.291030883789
(고척)가향//서울 구로구 고척동 52-223,(고척)가향,서울 구로구 고척동 52-223,126.865837097168,37.501243591309
(고척)감성반점//서울 구로구 고척동 52-242,(고척)감성반점,서울 구로구 고척동 52-242,126.865570068359,37.501373291016
(고척)개봉1동티바//서울 구로구 개봉동 33-19,(고척)개봉1동티바,서울 구로구 개봉동 33-19,126.845108032227,37.502815246582
(고척)거창족발//서울 구로구 고척동 256-10,(고척)거창족발,서울 구로구 고척동 256-10,126.850151062012,37.502067565918
(고척)고스트피자//서울 구로구 개봉동 63-35 옥영빌딩,(고척)고스트피자,서울 구로구 개봉동 63-35 옥영빌딩,126.845252990723,37.501277923584
(고척)고스트피자//서울 구로구 고척동 312-9 고스트피자 개봉점,(고척)고스트피자,서울 구로구 고척동 312-9 고스트피자 개봉점,126.852661132813,37.499923706055
(고척)국수나무 고척점//서울 구로구 고척동 51-17,(고척)국수나무 고척점,서울 구로구 고척동 51-17,126.863739013672,37.503170013428
(고척)굽네치킨 고척점//서울 구로구 고척동 164-81,(고척)굽네치킨 고척점,서울 구로구 고척동 164-81,126.853538513184,37.504047393799
(고척)낭풍김치찌개//서울 구로구 고척동 52-217 낭풍,(고척)낭풍김치찌개,서울 구로구 고척동 52-217 낭풍,126.866294860840,37.500972747803
(고척)다코기//서울 구로구 고척동 76-179,(고척)다코기,서울 구로구 고척동 76-179,126.866302490234,37.500572204590
(고척)데일리스위츠//서울 구로구 개봉동 175-18,(고척)데일리스위츠,서울 구로구 개봉동 175-18,126.859310864940,37.495795712893
(고척)데일리스위츠//서울 구로구 고척동 76-28 데일리스위츠,(고척)데일리스위츠,서울 구로구 고척동 76-28 데일리스위츠,126.864227294922,37.498859405518
(고척)동대문엽기떡볶이 고척점//서울 구로구 고척동 76-139,(고척)동대문엽기떡볶이 고척점,서울 구로구 고척동 76-139,126.866889953613,37.499954223633
(고척)돼지돼지//서울 구로구 고척동 50-46,(고척)돼지돼지,서울 구로구 고척동 50-46,126.863113403320,37.504535675049
(고척)두꺼비식당//서울 구로구 고척동 145-99,(고척)두꺼비식당,서울 구로구 고척동 145-99,126.856010437012,37.501464843750
(고척)두부이야기//서울 구로구 고척동 52-49 맛고을,(고척)두부이야기,서울 구로구 고척동 52-49 맛고을,126.864532470703,37.502159118652
(고척)또래오래 개봉본점//서울 구로구 고척동 273-59,(고척)또래오래 개봉본점,서울 구로구 고척동 273-59,126.852668762207,37.499614715576
(고척)롯데리아 동양미래대점//서울 구로구 고척동 52-197,(고척)롯데리아 동양미래대점,서울 구로구 고척동 52-197,126.866607666016,37.500644683838
(고척)리틀하노이 고척점//서울 구로구 고척동 51-17,(고척)리틀하노이 고척점,서울 구로구 고척동 51-17,126.863739013672,37.503170013428
(고척)만복닭강정//서울 구로구 고척동 51-11,(고척)만복닭강정,서울 구로구 고척동 51-11,126.863151550293,37.503540039063
(고척)맘스터치 동양미래대점//서울 구로구 고척동 52-196,(고척)맘스터치 동양미래대점,서울 구로구 고척동 52-196,126.866416931152,37.500770568848
(고척)배달오짜글//서울 구로구 고척동 331 삼익2차아파트 상가동,(고척)배달오짜글,서울 구로구 고척동 331 삼익2차아파트 상가동,126.853576660156,37.507507324219
(고척)백채김치찌개 고척점//서울 구로구 개봉동 126-4 백채김치찌개고척점,(고척)백채김치찌개 고척점,서울 구로구 개봉동 126-4 백채김치찌개고척점,126.848373413086,37.502429962158
(고척)별난만두//서울 구로구 고척동 324 신원프라자,(고척)별난만두,서울 구로구 고척동 324 신원프라자,126.863578796387,37.499233245850
(고척)본죽//서울 구로구 고척동 253-115,(고척)본죽,서울 구로구 고척동 253-115,126.849456787109,37.502826690674
(고척)비비큐고척점//서울 구로구 고척동 46-21,(고척)비비큐고척점,서울 구로구 고척동 46-21,126.864181518555,37.503421783447
