S0088651,치킨,4723010200,경상북도,영천시,망정동,\N,4723051000,동부동,472304730196,망정3길
S0088652,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343200,시민로143번길
S0088653,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343200,시민로143번길
S0088657,치킨,4127110200,경기도,안산시 상록구,이동,\N,4127151500,이동,412713190087,매화로
S0088660,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343164,부용로95번길
S0088668,한식,4121010400,경기도,광명시,소하동,\N,4121065000,소하2동,412103000025,기아로
S0088676,돈까스/일식,1153010700,서울특별시,구로구,개봉동,\N,1153075000,개봉2동,115304148301,남부순환로97길
S0088677,배달전문업체,4617025021,전라남도,나주시,남평읍,남평리,4617025000,남평읍,461703284015,남평1로
S0088681,중식,4143010300,경기도,의왕시,삼동,\N,4143052000,부곡동,414304403096,부곡초등길
S0088692,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0088694,한식,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904397267,복지로43번길
S0088695,한식,4513011900,전라북도,군산시,영화동,\N,4513053000,월명동,451304604090,구영6길
S0088703,한식,4127110300,경기도,안산시 상록구,사동,\N,4127153200,사이동,412714370236,선진4길
S0088704,한식,4127110300,경기도,안산시 상록구,사동,\N,4127153200,사이동,412714370236,선진4길
S0088712,도시락,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411504343169,비우로92번길
S0088715,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343377,태평로24번길
S0088716,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181046,천보로
S0088717,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181046,천보로
S0088718,족발/보쌈,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190036,샘골로
S0088719,족발/보쌈,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190036,샘골로
S0088720,찜탕,2823710100,인천광역시,부평구,부평동,\N,2823754000,부평4동,282374262536,신트리로8번길
S0088722,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0088723,패스트푸드,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181046,천보로
S0088724,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0088725,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
S0088736,중식,4122025321,경기도,평택시,안중읍,안중리,4122025300,안중읍,412203188011,덕우로
S0088744,중식,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413904397398,시흥대로1074번길
S0088748,한식,4121010600,경기도,광명시,일직동,\N,4121065000,소하2동,412103182031,일직로
S0088759,피자,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904397296,비둘기공원2길
S0088763,한식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343353,추동로5번길
S0088774,카페/디저트,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0088777,한식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,472303307052,충효로
S0088781,카페/디저트,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343354,추동로91번길
S0088785,야식,4817010900,경상남도,진주시,대안동,\N,4817056500,중앙동,481704797293,진주대로1079번길
S0088792,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0088795,한식,4125010300,경기도,동두천시,생연동,\N,4125053500,중앙동,412503189004,동광로
S0088797,회,4817011700,경상남도,진주시,장대동,\N,4817056500,중앙동,481704797247,진양호로570번길
S0088802,한식,1153010200,서울특별시,구로구,구로동,\N,1153053000,구로2동,115304148255,구로중앙로21길
S0088804,한식,4817011400,경상남도,진주시,상봉동,\N,4817059500,상봉동,481703332058,창렬로
S0088810,돈까스/일식,2823710100,인천광역시,부평구,부평동,\N,2823751000,부평1동,282374262613,원적로471번길
S0088811,회,4121010400,경기도,광명시,소하동,\N,4121065000,소하2동,412104361104,기아로6번길
S0088814,찜탕,4122025321,경기도,평택시,안중읍,안중리,4122025300,안중읍,412203188135,안현로
S0088815,족발/보쌈,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343353,추동로5번길
S0088816,한식,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190003,각골로
S0088817,한식,4127110400,경기도,안산시 상록구,본오동,\N,4127155000,본오2동,412713190003,각골로
S0088820,한식,1132010500,서울특별시,도봉구,쌍문동,\N,1132066000,쌍문1동,113203005047,노해로
S0088821,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0088823,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0088826,치킨,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904854200,은계로338번길
S0088836,중식,4139010200,경기도,시흥시,신천동,\N,4139052000,신천동,413904397375,수인로3395번길
S0088838,카페/디저트,4159025926,경기도,화성시,향남읍,하길리,4159025900,향남읍,415904848212,상신하길로328번길
S0088844,치킨,2644010400,부산광역시,강서구,명지동,\N,2644054500,명지2동,264404208346,명지오션시티8로6번길
S0088851,분식,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904397513,은행로173번길
S0088852,분식,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413904397513,은행로173번길
S0088855,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0088856,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0088861,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0088864,한식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0088865,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0088866,돈까스/일식,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412713190040,석호로
S0088867,돈까스/일식,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412713190040,석호로
S0088874,찜탕,4119010900,경기도,부천시,상동,\N,4119074400,상동,411904352245,상이로51번길
S0088880,한식,4159012700,경기도,화성시,반송동,\N,4159058500,동탄1동,415904431485,동탄중심상가1길
S0088885,분식,1162010200,서울특별시,관악구,신림동,\N,1162073500,대학동,116204160317,대학5길
S0088894,분식,2823710100,인천광역시,부평구,부평동,\N,2823754000,부평4동,282373154050,장제로
S0088895,한식,4127110300,경기도,안산시 상록구,사동,\N,4127152500,사동,412714370534,후곡5길
S0088896,한식,4127110300,경기도,안산시 상록구,사동,\N,4127152500,사동,412714370534,후곡5길
S0088906,아시안/양식,4121010600,경기도,광명시,일직동,\N,4121065000,소하2동,412104361304,일직로12번길
S0088909,치킨,2644010400,부산광역시,강서구,명지동,\N,2644054500,명지2동,264403136047,명지오션시티6로
S0088914,아시안/양식,4121010400,경기도,광명시,소하동,\N,4121064000,소하1동,412103187036,소하로
S0088915,분식,4139010200,경기도,시흥시,신천동,\N,4139052000,신천동,413904397372,수인로3335번길
S0088921,치킨,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343022,가능로49번길
S0088922,한식,4817010800,경상남도,진주시,인사동,\N,4817055500,성북동,481703332063,촉석로
