S0071972,야식,1153010700,서울특별시,구로구,개봉동,\N,1153074000,개봉1동,115304148098,경인로40길
S0071988,배달전문업체,1153010600,서울특별시,구로구,고척동,\N,1153073000,고척2동,115304148092,경인로35길
S0071989,카페/디저트,1153010600,서울특별시,구로구,고척동,\N,1153073000,고척2동,115304148167,고척로40길
S0071995,치킨,1153010900,서울특별시,구로구,궁동,\N,1153079000,수궁동,115303000019,부일로
S0072002,야식,4617025021,전라남도,나주시,남평읍,남평리,4617025000,남평읍,461703284016,남평2로
S0072005,패스트푸드,4617025023,전라남도,나주시,남평읍,동사리,4617025000,남평읍,461704685313,강변1길
S0072008,돈까스/일식,4617025023,전라남도,나주시,남평읍,동사리,4617025000,남평읍,461704685312,강변2길
S0072009,야식,4617025023,전라남도,나주시,남평읍,동사리,4617025000,남평읍,461704685312,강변2길
S0072017,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0072018,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0072019,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0072020,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0072021,카페/디저트,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
S0072022,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
S0072023,카페/디저트,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0072024,카페/디저트,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0072025,카페/디저트,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0072028,카페/디저트,4136025321,경기도,남양주시,진접읍,장현리,4136025300,진접읍,413603000121,금강로
S0072039,중식,4715010800,경상북도,김천시,신음동,\N,4715057500,대신동,471504718421,부거리길
S0072068,치킨,4161011000,경기도,광주시,태전동,\N,4161053000,광남동,416103211040,태봉로
S0072070,분식,4161011000,경기도,광주시,태전동,\N,4161053000,광남동,416103211040,태봉로
S0072071,족발/보쌈,4161011000,경기도,광주시,태전동,\N,4161053000,광남동,416103211040,태봉로
S0072072,분식,4161011000,경기도,광주시,태전동,\N,4161053000,광남동,416103211002,고불로
S0072077,카페/디저트,4121010400,경기도,광명시,소하동,\N,4121065000,소하2동,412103187034,성채로
S0072079,카페/디저트,4119011000,경기도,부천시,소사본동,\N,4119075000,소사본동,411904355282,은성로67번길
S0072080,카페/디저트,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
S0072081,한식,4715010500,경상북도,김천시,평화동,\N,4715053600,평화남산동,471503306005,김천로
S0072084,찜탕,4128112300,경기도,고양시 덕양구,화정동,\N,4128162100,화정1동,412814376369,화중로130번길
S0072086,배달전문업체,1156010100,서울특별시,영등포구,영등포동,\N,1156051500,영등포본동,115604154323,도신로29사길
S0072087,한식,1156010100,서울특별시,영등포구,영등포동,\N,1156051500,영등포본동,115604154323,도신로29사길
S0072088,배달전문업체,1156010100,서울특별시,영등포구,영등포동,\N,1156051500,영등포본동,115604154323,도신로29사길
S0072089,돈까스/일식,1156010100,서울특별시,영등포구,영등포동,\N,1156051500,영등포본동,115604154323,도신로29사길
S0072094,찜탕,4159014000,경기도,화성시,새솔동,\N,4159051500,새솔동,415903351749,수노을1로
S0072095,치킨,4127110200,경기도,안산시 상록구,이동,\N,4127151500,이동,412713190087,매화로
S0072096,치킨,4127110200,경기도,안산시 상록구,이동,\N,4127151500,이동,412713190087,매화로
S0072099,카페/디저트,1147010100,서울특별시,양천구,신정동,\N,1147063000,신정2동,114703114009,신목로
S0072114,한식,4127110300,경기도,안산시 상록구,사동,\N,4127153200,사이동,412714370236,선진4길
S0072115,한식,4127110300,경기도,안산시 상록구,사동,\N,4127153200,사이동,412714370236,선진4길
S0072116,한식,4127110300,경기도,안산시 상록구,사동,\N,4127153200,사이동,412714370236,선진4길
S0072118,한식,4159014000,경기도,화성시,새솔동,\N,4159051500,새솔동,\N,\N
S0072155,찜탕,4122025321,경기도,평택시,안중읍,안중리,4122025300,안중읍,412203188135,안현로
S0072161,찜탕,4122025330,경기도,평택시,안중읍,현화리,4122025300,안중읍,412203188059,안중로
S0072169,도시락,4119010900,경기도,부천시,상동,\N,4119074400,상동,411903184004,상동로
S0072172,돈까스/일식,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412713190040,석호로
S0072179,치킨,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
