S0001122,돈까스/일식,4119010200,경기도,부천시,심곡동,\N,4119060300,심곡동,411903184003,부천로
S0001488,심부름,1168010800,서울특별시,강남구,논현동,\N,1168053100,논현2동,116804166565,언주로114길
S0002452,돈까스/일식,4119010300,경기도,부천시,춘의동,\N,4119060600,부천동,411903184013,옥산로
S0002456,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002458,돈까스/일식,4119012300,경기도,부천시,삼정동,\N,4119083000,오정동,411903184008,수도로
S0002463,돈까스/일식,4119010500,경기도,부천시,약대동,\N,4119074200,신중동,411903185015,중동로
S0002470,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411904352477,조마루로297번길
S0002471,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411904352477,조마루로297번길
S0002472,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,411902000015,송내대로
S0002485,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411903185015,중동로
S0002489,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,411903184007,소향로
S0002497,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,411903184007,소향로
S0002596,돈까스/일식,4119012400,경기도,부천시,내동,\N,4119083000,오정동,411903185020,신흥로
S0002597,돈까스/일식,4119012400,경기도,부천시,내동,\N,4119083000,오정동,411903185020,신흥로
S0002600,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002602,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,411903184004,상동로
S0002613,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002614,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002615,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,411904352017,길주로121번길
S0002616,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002617,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002618,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002619,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002620,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002621,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002622,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,\N,\N
S0002687,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411904352521,중동로254번길
S0002688,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411904352521,중동로254번길
S0002692,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,411903184004,상동로
S0002704,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,411902000015,송내대로
S0002707,돈까스/일식,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411904352519,중동로248번길
S0002711,돈까스/일식,4119010200,경기도,부천시,심곡동,\N,4119060300,심곡동,411903184003,부천로
S0002714,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,411903184007,소향로
S0002715,돈까스/일식,4119012400,경기도,부천시,내동,\N,4119083000,오정동,411904358250,수도로139번길
